job_id,name,team_id,service_name,region,vcpus,gpu_count,duration_hours,category,started_at,ended_at,workload_type,kgco2e,cost_usd
bdc744ff,ci_cd-015-0915,eu-frontend,ci_cd,eu-west-1,4,0,0.03,balanced,2025-01-16 19:52:00,2025-01-16 19:53:48.000000,ci_cd,0.000257,0.0055
05b525cc,ci_cd-015-5887,platform,ci_cd,us-east-1,4,0,0.295,urgent,2025-01-16 13:40:00,2025-01-16 13:57:40.205789,ci_cd,0.00261,0.0472
1491269c,ci_cd-015-9714,mobile,ci_cd,us-east-1,4,0,0.197,urgent,2025-01-16 06:53:00,2025-01-16 07:04:49.305637,ci_cd,0.001746,0.0315
8080b65c,ci_cd-015-4814,frontend,ci_cd,us-east-1,4,0,0.228,balanced,2025-01-16 20:04:00,2025-01-16 20:17:41.865133,ci_cd,0.001956,0.0365
4eefe44f,ci_cd-015-2674,backend-api,ci_cd,us-east-1,8,0,0.094,balanced,2025-01-16 19:34:00,2025-01-16 19:39:40.007973,ci_cd,0.001615,0.0301
5d0800b1,ci_cd-015-3654,mobile,ci_cd,us-east-1,4,0,0.103,balanced,2025-01-16 22:45:00,2025-01-16 22:51:12.318197,ci_cd,0.00091,0.0165
838f806e,ci_cd-015-9356,ml-team,ci_cd,us-west-2,2,0,0.409,balanced,2025-01-16 23:52:00,2025-01-17 00:16:30.782006,ci_cd,0.000191,0.0327
cfc52652,ci_cd-015-3298,platform,ci_cd,us-east-1,4,0,0.192,balanced,2025-01-16 08:26:00,2025-01-16 08:37:32.297625,ci_cd,0.00167,0.0307
fbed4972,ci_cd-015-8867,platform,ci_cd,us-east-1,4,0,0.219,balanced,2025-01-16 10:01:00,2025-01-16 10:14:08.612551,ci_cd,0.00189,0.035
49e89c10,ci_cd-015-1045,mobile,ci_cd,us-east-1,4,0,0.031,sustainable,2025-01-16 13:20:00,2025-01-16 13:21:51.056010,ci_cd,0.000274,0.005
6dc244c6,ci_cd-015-6172,analytics,ci_cd,us-west-2,4,0,0.03,sustainable,2025-01-16 20:52:00,2025-01-16 20:53:48.000000,ci_cd,2.7e-05,0.0048
25a172ac,ci_cd-015-1364,platform,ci_cd,us-east-1,2,0,0.053,urgent,2025-01-16 18:45:00,2025-01-16 18:48:10.819189,ci_cd,0.000228,0.0042
b70e4e96,ci_cd-015-4363,backend-api,ci_cd,us-east-1,4,0,0.281,sustainable,2025-01-16 16:25:00,2025-01-16 16:41:50.549526,ci_cd,0.002404,0.045
93b3e530,ci_cd-015-9220,eu-frontend,ci_cd,eu-west-1,4,0,0.226,balanced,2025-01-16 14:05:00,2025-01-16 14:18:33.072146,ci_cd,0.001809,0.0416
ac130922,ci_cd-015-0584,eu-frontend,ci_cd,eu-west-1,4,0,0.254,urgent,2025-01-16 09:02:00,2025-01-16 09:17:15.902666,ci_cd,0.00158,0.0467
b3b7d604,ci_cd-015-1234,devops,ci_cd,us-east-1,4,0,0.053,balanced,2025-01-16 19:54:00,2025-01-16 19:57:09.947982,ci_cd,0.000455,0.0085
56380704,ci_cd-015-8570,backend-api,ci_cd,us-east-1,4,0,0.132,urgent,2025-01-16 23:02:00,2025-01-16 23:09:56.701844,ci_cd,0.00118,0.0211
1c513586,ci_cd-015-5763,backend-api,ci_cd,us-east-1,2,0,0.04,balanced,2025-01-16 14:55:00,2025-01-16 14:57:23.713014,ci_cd,0.000176,0.0032
eebeb55f,ci_cd-015-5720,backend-api,ci_cd,us-east-1,2,0,0.03,urgent,2025-01-16 21:09:00,2025-01-16 21:10:48.000000,ci_cd,0.00013,0.0024
cef269d6,ci_cd-015-0330,devops,ci_cd,us-east-1,8,0,0.231,urgent,2025-01-16 03:20:00,2025-01-16 03:33:52.492595,ci_cd,0.004092,0.0739
cd9022f1,ci_cd-015-2763,backend-api,ci_cd,us-east-1,4,0,0.083,urgent,2025-01-16 08:27:00,2025-01-16 08:31:59.617553,ci_cd,0.000722,0.0133
ef9b9678,ci_cd-015-5945,data-eng,ci_cd,us-west-2,2,0,0.133,balanced,2025-01-16 13:33:00,2025-01-16 13:40:59.805710,ci_cd,6.9e-05,0.0106
6e4032b1,ci_cd-015-5885,eu-backend,ci_cd,eu-west-1,2,0,0.133,balanced,2025-01-16 17:21:00,2025-01-16 17:28:58.187411,ci_cd,0.000656,0.0122
1d94e3f6,ci_cd-015-7095,backend-api,ci_cd,us-east-1,4,0,0.055,urgent,2025-01-16 09:03:00,2025-01-16 09:06:18.203298,ci_cd,0.000479,0.0088
1205cfab,ci_cd-015-4918,frontend,ci_cd,us-east-1,4,0,0.464,balanced,2025-01-16 09:00:00,2025-01-16 09:27:49.962670,ci_cd,0.004043,0.0742
3cb2e15c,ci_cd-015-8821,ml-team,ci_cd,us-west-2,4,0,0.356,balanced,2025-01-16 05:11:00,2025-01-16 05:32:20.278765,ci_cd,0.000338,0.057
662e0223,ci_cd-015-3563,devops,ci_cd,us-east-1,2,0,0.34,balanced,2025-01-16 21:26:00,2025-01-16 21:46:24.618838,ci_cd,0.001477,0.0272
339ca239,ci_cd-015-6584,ml-team,ci_cd,us-west-2,8,0,0.03,balanced,2025-01-16 15:55:00,2025-01-16 15:56:48.000000,ci_cd,5e-05,0.0096
ad95a70b,ci_cd-015-9267,eu-frontend,ci_cd,eu-west-1,4,0,0.117,balanced,2025-01-16 15:35:00,2025-01-16 15:42:01.037478,ci_cd,0.000909,0.0215
9eeac456,ci_cd-015-0914,frontend,ci_cd,us-east-1,4,0,0.03,urgent,2025-01-16 12:06:00,2025-01-16 12:07:48.000000,ci_cd,0.00026,0.0048
aefa8477,ci_cd-015-5782,analytics,ci_cd,us-west-2,2,0,0.386,balanced,2025-01-16 21:14:00,2025-01-16 21:37:09.477158,ci_cd,0.00018,0.0309
95ee1719,ci_cd-015-2119,backend-api,ci_cd,us-east-1,4,0,0.256,urgent,2025-01-16 19:12:00,2025-01-16 19:27:22.106886,ci_cd,0.002199,0.041
b636ccc4,ci_cd-015-8182,platform,ci_cd,us-east-1,4,0,0.036,balanced,2025-01-16 03:03:00,2025-01-16 03:05:08.574510,ci_cd,0.000319,0.0058
b7102aee,ci_cd-015-1655,ml-team,ci_cd,us-west-2,4,0,0.03,urgent,2025-01-16 02:07:00,2025-01-16 02:08:48.000000,ci_cd,2.6e-05,0.0048
299a60aa,ci_cd-015-5198,data-eng,ci_cd,us-west-2,8,0,0.078,balanced,2025-01-16 22:45:00,2025-01-16 22:49:40.691127,ci_cd,0.000146,0.025
7fbad7b8,ci_cd-015-2774,frontend,ci_cd,us-east-1,2,0,0.119,balanced,2025-01-16 17:00:00,2025-01-16 17:07:07.915900,ci_cd,0.000506,0.0095
7ed3f8e3,ci_cd-015-1000,frontend,ci_cd,us-east-1,4,0,0.03,balanced,2025-01-16 14:28:00,2025-01-16 14:29:48.000000,ci_cd,0.000264,0.0048
c7062231,ci_cd-015-3906,eu-frontend,ci_cd,eu-west-1,4,0,0.178,balanced,2025-01-16 03:00:00,2025-01-16 03:10:41.018628,ci_cd,0.000839,0.0328
d4e64280,ci_cd-015-5580,ml-team,ci_cd,us-west-2,2,0,0.256,urgent,2025-01-16 18:55:00,2025-01-16 19:10:21.303301,ci_cd,0.000113,0.0205
318234b4,ci_cd-015-9979,frontend,ci_cd,us-east-1,2,0,0.188,balanced,2025-01-16 19:53:00,2025-01-16 20:04:17.180591,ci_cd,0.000807,0.015
b279a35a,ci_cd-015-4474,mobile,ci_cd,us-east-1,2,0,0.03,balanced,2025-01-16 18:53:00,2025-01-16 18:54:48.000000,ci_cd,0.000129,0.0024
17057c95,ci_cd-015-6547,mobile,ci_cd,us-east-1,4,0,0.555,balanced,2025-01-16 22:10:00,2025-01-16 22:43:18.116011,ci_cd,0.004906,0.0888
0ae74e00,ci_cd-015-8841,analytics,ci_cd,us-west-2,4,0,0.124,balanced,2025-01-16 21:45:00,2025-01-16 21:52:25.443884,ci_cd,0.000116,0.0198
5022625f,ci_cd-015-0961,platform,ci_cd,us-east-1,4,0,0.152,balanced,2025-01-16 17:40:00,2025-01-16 17:49:07.727958,ci_cd,0.001293,0.0243
f786e164,ci_cd-015-1765,frontend,ci_cd,us-east-1,4,0,0.397,balanced,2025-01-16 22:53:00,2025-01-16 23:16:50.964972,ci_cd,0.003509,0.0635
e3506af4,ci_cd-015-1988,ml-team,ci_cd,us-west-2,4,0,0.139,balanced,2025-01-16 18:21:00,2025-01-16 18:29:19.176823,ci_cd,0.000123,0.0222
9ccd8dc9,ci_cd-015-8753,platform,ci_cd,us-east-1,4,0,0.03,balanced,2025-01-16 21:50:00,2025-01-16 21:51:48.000000,ci_cd,0.000261,0.0048
fdd78531,ci_cd-015-0423,data-eng,ci_cd,us-west-2,2,0,0.454,balanced,2025-01-16 22:55:00,2025-01-16 23:22:12.756450,ci_cd,0.000212,0.0363
e9420a4d,ci_cd-015-7560,ml-team,ci_cd,us-west-2,8,0,0.193,urgent,2025-01-16 23:28:00,2025-01-16 23:39:36.403336,ci_cd,0.000361,0.0618
b7fa9784,ci_cd-015-0774,backend-api,ci_cd,us-east-1,4,0,0.466,urgent,2025-01-16 17:52:00,2025-01-16 18:19:59.245793,ci_cd,0.003965,0.0746
0d9e6224,ci_cd-015-3036,data-eng,ci_cd,us-west-2,8,0,0.084,balanced,2025-01-16 21:13:00,2025-01-16 21:18:01.638086,ci_cd,0.000157,0.0269
02134ac6,ci_cd-015-1988,backend-api,ci_cd,us-east-1,4,0,0.368,balanced,2025-01-16 21:43:00,2025-01-16 22:05:06.423470,ci_cd,0.003197,0.0589
f9582047,ci_cd-015-8678,backend-api,ci_cd,us-east-1,2,0,0.302,balanced,2025-01-16 19:05:00,2025-01-16 19:23:06.479976,ci_cd,0.001297,0.0242
a6a4c432,ci_cd-015-9400,frontend,ci_cd,us-east-1,4,0,0.24,urgent,2025-01-16 19:46:00,2025-01-16 20:00:24.320416,ci_cd,0.002061,0.0384
9dd15dda,ci_cd-015-2865,platform,ci_cd,us-east-1,4,0,0.108,urgent,2025-01-16 19:23:00,2025-01-16 19:29:27.719249,ci_cd,0.000928,0.0173
3d4eabae,ci_cd-015-3612,ml-team,ci_cd,us-west-2,4,0,0.115,balanced,2025-01-16 13:11:00,2025-01-16 13:17:52.913996,ci_cd,0.00012,0.0184
952ce405,ci_cd-015-7946,frontend,ci_cd,us-east-1,4,0,0.124,balanced,2025-01-16 22:32:00,2025-01-16 22:39:26.471226,ci_cd,0.001096,0.0198
b4382a2d,ci_cd-015-1169,analytics,ci_cd,us-west-2,4,0,0.03,balanced,2025-01-16 21:41:00,2025-01-16 21:42:48.000000,ci_cd,2.8e-05,0.0048
7b23e543,ci_cd-015-6270,platform,ci_cd,us-east-1,2,0,0.202,balanced,2025-01-16 16:36:00,2025-01-16 16:48:08.197416,ci_cd,0.000864,0.0162
b5d3a2bc,ci_cd-015-9459,platform,ci_cd,us-east-1,8,0,0.099,sustainable,2025-01-16 16:45:00,2025-01-16 16:50:55.340693,ci_cd,0.001694,0.0317
16f8b2bb,ci_cd-015-7702,analytics,ci_cd,us-west-2,8,0,0.03,balanced,2025-01-16 15:43:00,2025-01-16 15:44:48.000000,ci_cd,5e-05,0.0096
f9607b8e,ci_cd-015-2891,devops,ci_cd,us-east-1,4,0,0.33,balanced,2025-01-16 15:22:00,2025-01-16 15:41:48.186464,ci_cd,0.002863,0.0528
b3688e77,ci_cd-015-4671,data-eng,ci_cd,us-west-2,4,0,0.3,sustainable,2025-01-16 20:01:00,2025-01-16 20:19:01.590822,ci_cd,0.000269,0.048
ee2987f1,ci_cd-015-2857,mobile,ci_cd,us-east-1,4,0,0.267,urgent,2025-01-16 11:10:00,2025-01-16 11:25:59.860598,ci_cd,0.002267,0.0427
1ab491eb,ci_cd-015-3778,mobile,ci_cd,us-east-1,4,0,0.405,balanced,2025-01-16 17:29:00,2025-01-16 17:53:19.491927,ci_cd,0.003446,0.0648
5642c9d0,ci_cd-015-9227,analytics,ci_cd,us-west-2,4,0,0.209,sustainable,2025-01-16 14:38:00,2025-01-16 14:50:32.978813,ci_cd,0.0002,0.0334
ec41d613,ci_cd-015-5295,analytics,ci_cd,us-west-2,4,0,0.268,urgent,2025-01-16 13:24:00,2025-01-16 13:40:04.464782,ci_cd,0.000279,0.0429
5fe42bdb,ci_cd-015-0865,platform,ci_cd,us-east-1,2,0,0.195,balanced,2025-01-16 20:06:00,2025-01-16 20:17:41.416691,ci_cd,0.000837,0.0156
315c862c,ci_cd-015-6780,ml-team,ci_cd,us-west-2,4,0,0.084,balanced,2025-01-16 00:26:00,2025-01-16 00:31:03.487914,ci_cd,8.7e-05,0.0134
67cb0a1f,ci_cd-015-3534,data-eng,ci_cd,us-west-2,2,0,0.358,balanced,2025-01-16 15:46:00,2025-01-16 16:07:29.009969,ci_cd,0.000148,0.0286
0c3e037d,ci_cd-015-7798,devops,ci_cd,us-east-1,4,0,0.378,balanced,2025-01-16 12:09:00,2025-01-16 12:31:41.489290,ci_cd,0.003277,0.0605
251ffc09,ci_cd-015-9064,mobile,ci_cd,us-east-1,8,0,0.047,urgent,2025-01-16 09:02:00,2025-01-16 09:04:47.665413,ci_cd,0.000819,0.015
a25c8138,ci_cd-015-6552,platform,ci_cd,us-east-1,4,0,0.293,sustainable,2025-01-16 13:54:00,2025-01-16 14:11:33.337452,ci_cd,0.002592,0.0469
be851917,ci_cd-015-1106,data-eng,ci_cd,us-west-2,2,0,0.118,urgent,2025-01-16 08:46:00,2025-01-16 08:53:04.303314,ci_cd,5.8e-05,0.0094
dbc64580,ci_cd-015-4075,analytics,ci_cd,us-west-2,8,0,0.105,balanced,2025-01-16 18:26:00,2025-01-16 18:32:17.947856,ci_cd,0.000185,0.0336
93255345,ci_cd-015-0212,eu-frontend,ci_cd,eu-west-1,8,0,0.03,balanced,2025-01-16 14:03:00,2025-01-16 14:04:48.000000,ci_cd,0.00048,0.011
817c98e1,ci_cd-015-5397,data-eng,ci_cd,us-west-2,4,0,0.103,balanced,2025-01-16 17:07:00,2025-01-16 17:13:10.398097,ci_cd,8.8e-05,0.0165
0acfa3ff,ci_cd-015-2757,platform,ci_cd,us-east-1,4,0,0.183,urgent,2025-01-16 03:24:00,2025-01-16 03:34:59.913624,ci_cd,0.001621,0.0293
74dd7e03,ci_cd-015-9129,eu-frontend,ci_cd,eu-west-1,4,0,0.157,balanced,2025-01-16 13:03:00,2025-01-16 13:12:23.889277,ci_cd,0.001143,0.0289
2c96df3d,ci_cd-015-9154,mobile,ci_cd,us-east-1,2,0,0.03,balanced,2025-01-16 02:01:00,2025-01-16 02:02:48.000000,ci_cd,0.000132,0.0024
e4451b8b,ci_cd-015-4657,platform,ci_cd,us-east-1,8,0,0.265,urgent,2025-01-16 05:15:00,2025-01-16 05:30:52.948611,ci_cd,0.004905,0.0848
4e1dce1a,ci_cd-015-6652,analytics,ci_cd,us-west-2,2,0,0.177,balanced,2025-01-16 09:43:00,2025-01-16 09:53:36.027002,ci_cd,9.5e-05,0.0142
02df6540,ci_cd-015-8146,data-eng,ci_cd,us-west-2,8,0,0.335,balanced,2025-01-16 16:10:00,2025-01-16 16:30:05.978133,ci_cd,0.000523,0.1072
1210bd2c,ci_cd-015-1357,mobile,ci_cd,us-east-1,4,0,0.03,urgent,2025-01-16 21:58:00,2025-01-16 21:59:48.000000,ci_cd,0.000261,0.0048
82e91981,ci_cd-015-5859,mobile,ci_cd,us-east-1,2,0,0.188,balanced,2025-01-16 17:46:00,2025-01-16 17:57:15.407029,ci_cd,0.0008,0.015
b5c2d7a8,ci_cd-015-9491,platform,ci_cd,us-east-1,8,0,0.069,balanced,2025-01-16 18:03:00,2025-01-16 18:07:08.927189,ci_cd,0.001185,0.0221
335c52c6,ci_cd-015-2633,ml-team,ci_cd,us-west-2,8,0,0.192,balanced,2025-01-16 16:05:00,2025-01-16 16:16:30.676457,ci_cd,0.0003,0.0614
5c17eb34,ci_cd-015-6136,data-eng,ci_cd,us-west-2,2,0,0.193,balanced,2025-01-16 16:12:00,2025-01-16 16:23:34.104912,ci_cd,7.5e-05,0.0154
06cd3099,ci_cd-015-5847,platform,ci_cd,us-east-1,4,0,0.269,sustainable,2025-01-16 14:46:00,2025-01-16 15:02:08.094679,ci_cd,0.002368,0.043
5a70996f,ci_cd-015-0368,eu-backend,ci_cd,eu-west-1,8,0,0.03,balanced,2025-01-16 15:58:00,2025-01-16 15:59:48.000000,ci_cd,0.000466,0.011
8fb048dc,ci_cd-015-8684,platform,ci_cd,us-east-1,2,0,0.42,urgent,2025-01-16 16:33:00,2025-01-16 16:58:10.551815,ci_cd,0.001797,0.0336
35e86847,ci_cd-015-9143,frontend,ci_cd,us-east-1,8,0,0.113,balanced,2025-01-16 18:37:00,2025-01-16 18:43:47.006500,ci_cd,0.001941,0.0362
f72e686d,ci_cd-015-2227,mobile,ci_cd,us-east-1,2,0,0.253,balanced,2025-01-16 16:40:00,2025-01-16 16:55:09.609042,ci_cd,0.001082,0.0202
6f0d860e,ci_cd-015-1949,platform,ci_cd,us-east-1,2,0,0.359,balanced,2025-01-16 21:44:00,2025-01-16 22:05:34.006235,ci_cd,0.001559,0.0287
275951b9,ci_cd-015-8042,platform,ci_cd,us-east-1,4,0,0.206,balanced,2025-01-16 05:18:00,2025-01-16 05:30:20.679892,ci_cd,0.001907,0.033
d1563654,ci_cd-015-0146,ml-team,ci_cd,us-west-2,4,0,0.307,sustainable,2025-01-16 18:33:00,2025-01-16 18:51:26.190025,ci_cd,0.000271,0.0491
904d704d,ci_cd-015-5654,platform,ci_cd,us-east-1,4,0,0.24,balanced,2025-01-16 18:39:00,2025-01-16 18:53:25.182992,ci_cd,0.002061,0.0384
df7bb49c,ci_cd-015-8235,data-eng,ci_cd,us-west-2,8,0,0.03,balanced,2025-01-16 19:48:00,2025-01-16 19:49:48.000000,ci_cd,5.4e-05,0.0096
e8a7aecb,ci_cd-015-8925,data-eng,ci_cd,us-west-2,2,0,0.388,balanced,2025-01-16 13:36:00,2025-01-16 13:59:17.335494,ci_cd,0.000202,0.031
ebb9314f,ci_cd-015-8392,ml-team,ci_cd,us-west-2,2,0,0.366,urgent,2025-01-16 21:44:00,2025-01-16 22:05:59.370052,ci_cd,0.000171,0.0293
1419de40,ci_cd-015-2834,frontend,ci_cd,us-east-1,2,0,0.168,balanced,2025-01-16 21:37:00,2025-01-16 21:47:04.994094,ci_cd,0.00073,0.0134
6e551acf,ci_cd-015-8671,platform,ci_cd,us-east-1,4,0,0.441,urgent,2025-01-16 18:59:00,2025-01-16 19:25:29.311926,ci_cd,0.003787,0.0706
9e16397a,ci_cd-015-7952,platform,ci_cd,us-east-1,8,0,0.305,balanced,2025-01-16 11:22:00,2025-01-16 11:40:17.019171,ci_cd,0.00518,0.0976
7b1a9452,ci_cd-015-2433,platform,ci_cd,us-east-1,4,0,0.34,urgent,2025-01-16 13:15:00,2025-01-16 13:35:22.713230,ci_cd,0.003008,0.0544
3cca368b,ci_cd-015-4543,platform,ci_cd,us-east-1,2,0,0.313,balanced,2025-01-16 14:37:00,2025-01-16 14:55:46.637540,ci_cd,0.001378,0.025
125cfe9a,ci_cd-015-2365,data-eng,ci_cd,us-west-2,2,0,0.351,sustainable,2025-01-16 04:44:00,2025-01-16 05:05:02.985511,ci_cd,0.000153,0.0281
e6c3965c,ci_cd-015-1277,backend-api,ci_cd,us-east-1,8,0,0.324,balanced,2025-01-16 21:34:00,2025-01-16 21:53:28.133414,ci_cd,0.00563,0.1037
6e154e9a,ci_cd-015-5469,platform,ci_cd,us-east-1,4,0,0.103,balanced,2025-01-16 08:53:00,2025-01-16 08:59:09.699469,ci_cd,0.000896,0.0165
8150fdf1,ci_cd-015-5741,backend-api,ci_cd,us-east-1,8,0,0.066,balanced,2025-01-16 20:52:00,2025-01-16 20:55:56.268548,ci_cd,0.001133,0.0211
6d24f8fa,ci_cd-015-9841,backend-api,ci_cd,us-east-1,4,0,0.149,urgent,2025-01-16 23:26:00,2025-01-16 23:34:57.151312,ci_cd,0.001333,0.0238
f4279c3e,ci_cd-015-8393,data-eng,ci_cd,us-west-2,2,0,0.17,balanced,2025-01-16 16:06:00,2025-01-16 16:16:12.528912,ci_cd,6.6e-05,0.0136
769e719c,ci_cd-015-3300,ml-team,ci_cd,us-west-2,4,0,0.153,sustainable,2025-01-16 18:19:00,2025-01-16 18:28:10.015491,ci_cd,0.000135,0.0245
e7be077a,ci_cd-015-7083,frontend,ci_cd,us-east-1,4,0,0.211,balanced,2025-01-16 04:34:00,2025-01-16 04:46:38.869916,ci_cd,0.001872,0.0338
93af7ac2,ci_cd-015-8166,backend-api,ci_cd,us-east-1,8,0,0.43,urgent,2025-01-16 14:49:00,2025-01-16 15:14:48.834831,ci_cd,0.00757,0.1376
ec9586b9,ci_cd-015-2557,mobile,ci_cd,us-east-1,4,0,0.428,sustainable,2025-01-16 10:18:00,2025-01-16 10:43:41.150982,ci_cd,0.003693,0.0685
c4131c8c,ci_cd-015-8604,mobile,ci_cd,us-east-1,8,0,0.231,balanced,2025-01-16 23:36:00,2025-01-16 23:49:51.471696,ci_cd,0.004132,0.0739
54e4c15b,ci_cd-015-5948,backend-api,ci_cd,us-east-1,4,0,0.246,balanced,2025-01-16 17:53:00,2025-01-16 18:07:45.966216,ci_cd,0.002093,0.0394
86ff5139,ci_cd-015-5406,analytics,ci_cd,us-west-2,8,0,0.085,balanced,2025-01-16 15:49:00,2025-01-16 15:54:04.532092,ci_cd,0.000141,0.0272
cb909930,ci_cd-015-5163,eu-backend,ci_cd,eu-west-1,4,0,0.153,balanced,2025-01-16 15:47:00,2025-01-16 15:56:09.418107,ci_cd,0.001188,0.0282
5a2ba3d3,ci_cd-015-0749,platform,ci_cd,us-east-1,8,0,0.353,urgent,2025-01-16 18:37:00,2025-01-16 18:58:09.572129,ci_cd,0.006062,0.113
a89be2c2,ci_cd-015-8555,platform,ci_cd,us-east-1,2,0,0.106,balanced,2025-01-16 22:58:00,2025-01-16 23:04:22.398904,ci_cd,0.000468,0.0085
c0bd3bda,ci_cd-015-8219,platform,ci_cd,us-east-1,2,0,0.03,balanced,2025-01-16 15:58:00,2025-01-16 15:59:48.000000,ci_cd,0.00013,0.0024
2521725f,ci_cd-015-8357,platform,ci_cd,us-east-1,4,0,0.19,sustainable,2025-01-16 14:33:00,2025-01-16 14:44:24.967812,ci_cd,0.001672,0.0304
db3f54bc,ci_cd-015-4266,platform,ci_cd,us-east-1,2,0,0.227,balanced,2025-01-16 14:00:00,2025-01-16 14:13:35.614150,ci_cd,0.000999,0.0182
4b629f99,ci_cd-015-1464,analytics,ci_cd,us-west-2,4,0,0.08,urgent,2025-01-16 23:48:00,2025-01-16 23:52:47.674429,ci_cd,7.5e-05,0.0128
d8f7a6a3,ci_cd-015-2047,mobile,ci_cd,us-east-1,2,0,0.166,urgent,2025-01-16 15:28:00,2025-01-16 15:37:57.429064,ci_cd,0.00072,0.0133
8099ccc9,ci_cd-015-8823,frontend,ci_cd,us-east-1,4,0,0.233,balanced,2025-01-16 21:36:00,2025-01-16 21:49:59.873230,ci_cd,0.002024,0.0373
b67dd6af,ci_cd-015-1919,backend-api,ci_cd,us-east-1,4,0,0.064,balanced,2025-01-16 17:39:00,2025-01-16 17:42:51.012520,ci_cd,0.000545,0.0102
de4dd65b,ci_cd-015-8522,devops,ci_cd,us-east-1,4,0,0.158,balanced,2025-01-16 21:04:00,2025-01-16 21:13:29.841275,ci_cd,0.001373,0.0253
96e84dce,ci_cd-015-6057,frontend,ci_cd,us-east-1,4,0,0.046,sustainable,2025-01-16 17:31:00,2025-01-16 17:33:45.073226,ci_cd,0.000391,0.0074
29d15597,ci_cd-015-3420,eu-backend,ci_cd,eu-west-1,4,0,0.101,balanced,2025-01-16 18:45:00,2025-01-16 18:51:04.127146,ci_cd,0.000955,0.0186
9e1da058,ci_cd-015-8557,backend-api,ci_cd,us-east-1,2,0,0.117,balanced,2025-01-16 20:20:00,2025-01-16 20:27:02.406066,ci_cd,0.000502,0.0094
43a3e8b4,ci_cd-015-4876,platform,ci_cd,us-east-1,4,0,0.211,balanced,2025-01-16 04:30:00,2025-01-16 04:42:40.715129,ci_cd,0.001872,0.0338
399f2125,ci_cd-015-4916,devops,ci_cd,us-east-1,2,0,0.265,urgent,2025-01-16 13:28:00,2025-01-16 13:43:54.494093,ci_cd,0.001172,0.0212
6cd7b762,ci_cd-015-1066,eu-backend,ci_cd,eu-west-1,4,0,0.03,balanced,2025-01-16 19:39:00,2025-01-16 19:40:48.000000,ci_cd,0.000257,0.0055
c84e0547,ci_cd-015-1369,frontend,ci_cd,us-east-1,2,0,0.13,balanced,2025-01-16 03:53:00,2025-01-16 04:00:48.233916,ci_cd,0.000576,0.0104
6f8d4b28,ci_cd-015-5480,devops,ci_cd,us-east-1,8,0,0.03,urgent,2025-01-16 07:55:00,2025-01-16 07:56:48.000000,ci_cd,0.000525,0.0096
df34743b,ci_cd-015-9260,eu-backend,ci_cd,eu-west-1,2,0,0.34,urgent,2025-01-16 05:41:00,2025-01-16 06:01:25.000250,ci_cd,0.000422,0.0313
9e220902,ci_cd-015-0210,analytics,ci_cd,us-west-2,4,0,0.259,balanced,2025-01-16 14:10:00,2025-01-16 14:25:32.371028,ci_cd,0.000248,0.0414
5cfdd3c9,ci_cd-015-2606,ml-team,ci_cd,us-west-2,2,0,0.381,balanced,2025-01-16 21:29:00,2025-01-16 21:51:51.794465,ci_cd,0.000178,0.0305
2f9e3532,ci_cd-015-7241,eu-frontend,ci_cd,eu-west-1,4,0,0.383,balanced,2025-01-16 15:34:00,2025-01-16 15:56:57.318801,ci_cd,0.002974,0.0705
b2fe87a1,ci_cd-015-3925,data-eng,ci_cd,us-west-2,4,0,0.153,balanced,2025-01-16 00:02:00,2025-01-16 00:11:10.553413,ci_cd,0.000159,0.0245
a40e27b5,ci_cd-015-5193,backend-api,ci_cd,us-east-1,4,0,0.143,urgent,2025-01-16 10:59:00,2025-01-16 11:07:34.842067,ci_cd,0.001234,0.0229
ad06585a,ci_cd-015-2477,data-eng,ci_cd,us-west-2,4,0,0.223,balanced,2025-01-16 17:41:00,2025-01-16 17:54:21.216022,ci_cd,0.00019,0.0357
4c4527cc,ci_cd-015-1123,backend-api,ci_cd,us-east-1,2,0,0.103,urgent,2025-01-16 17:59:00,2025-01-16 18:05:11.670691,ci_cd,0.000438,0.0082
80f102bc,ci_cd-015-3567,devops,ci_cd,us-east-1,4,0,0.29,balanced,2025-01-16 01:10:00,2025-01-16 01:27:23.207629,ci_cd,0.002557,0.0464
82c01803,ci_cd-015-9609,platform,ci_cd,us-east-1,4,0,0.271,balanced,2025-01-16 15:32:00,2025-01-16 15:48:14.674829,ci_cd,0.002351,0.0434
596292e2,ci_cd-015-4042,devops,ci_cd,us-east-1,4,0,0.164,balanced,2025-01-16 21:19:00,2025-01-16 21:28:51.047522,ci_cd,0.001425,0.0262
02b5371d,ci_cd-015-1091,analytics,ci_cd,us-west-2,4,0,0.293,balanced,2025-01-16 02:35:00,2025-01-16 02:52:36.252183,ci_cd,0.000252,0.0469
2c20c1ed,ci_cd-015-0998,frontend,ci_cd,us-east-1,2,0,0.051,balanced,2025-01-16 10:22:00,2025-01-16 10:25:02.262807,ci_cd,0.00022,0.0041
0c366323,ci_cd-015-0221,ml-team,ci_cd,us-west-2,2,0,0.12,urgent,2025-01-16 19:07:00,2025-01-16 19:14:12.436777,ci_cd,5.4e-05,0.0096
14eaa693,ci_cd-015-3789,mobile,ci_cd,us-east-1,4,0,0.037,urgent,2025-01-16 19:50:00,2025-01-16 19:52:12.963824,ci_cd,0.000318,0.0059
f9637c17,ci_cd-015-6468,frontend,ci_cd,us-east-1,4,0,0.138,balanced,2025-01-16 22:56:00,2025-01-16 23:04:16.370900,ci_cd,0.00122,0.0221
