job_id,name,team_id,service_name,region,vcpus,gpu_count,duration_hours,category,started_at,ended_at,workload_type,cost_usd,kgco2e,kgco2e_lower,kgco2e_upper
6853eb9b,dev_test-009-6457,data-eng,dev_test,us-west-2,2,0,2.192,sustainable,2025-01-10 16:14:00,2025-01-10 18:25:32.844830,dev_test,0.1754,0.002009,0.001606,0.002409
a958d7fc,dev_test-009-8802,frontend,dev_test,us-east-1,1,0,2.39,sustainable,2025-01-10 20:21:00,2025-01-10 22:44:22.357930,dev_test,0.0956,0.003527,0.002821,0.004233
dec8131a,dev_test-009-1026,platform,dev_test,us-east-1,1,0,3.816,sustainable,2025-01-10 21:20:00,2025-01-11 01:08:58.062258,dev_test,0.1526,0.007314,0.005851,0.008779
5a0c97c0,dev_test-009-9452,backend-api,dev_test,us-east-1,2,0,2.513,sustainable,2025-01-10 15:01:00,2025-01-10 17:31:46.685445,dev_test,0.201,0.007068,0.005656,0.008481
5c17e474,dev_test-009-3978,ml-team,dev_test,us-west-2,2,0,3.329,sustainable,2025-01-10 21:37:00,2025-01-11 00:56:42.827480,dev_test,0.2663,0.004134,0.003307,0.004962
e7e8d2ce,dev_test-009-9483,eu-backend,dev_test,eu-west-1,4,0,0.5,sustainable,2025-01-10 13:05:00,2025-01-10 13:35:00.000000,dev_test,0.092,0.003238,0.00259,0.003885
3eb5fad2,dev_test-009-5378,eu-frontend,dev_test,eu-west-1,2,0,0.5,sustainable,2025-01-10 21:21:00,2025-01-10 21:51:00.000000,dev_test,0.046,0.002158,0.001726,0.002589
4c673999,dev_test-009-1989,eu-frontend,dev_test,eu-west-1,2,0,4.653,sustainable,2025-01-10 01:56:00,2025-01-10 06:35:12.196887,dev_test,0.4281,0.009704,0.007759,0.011644
f48de3c2,dev_test-009-7119,backend-api,dev_test,us-east-1,1,0,7.272,sustainable,2025-01-10 22:29:00,2025-01-11 05:45:20.838778,dev_test,0.2909,0.013691,0.010951,0.016426
c99db0ab,dev_test-009-1663,devops,dev_test,us-east-1,2,0,2.96,sustainable,2025-01-10 12:59:00,2025-01-10 15:56:35.796668,dev_test,0.2368,0.008834,0.007066,0.010598
4e04bdb1,dev_test-009-2989,data-eng,dev_test,us-west-2,2,0,4.804,sustainable,2025-01-10 23:25:00,2025-01-11 04:13:13.337145,dev_test,0.3843,0.004988,0.00399,0.005982
b5ced640,dev_test-009-6267,mobile,dev_test,us-east-1,1,0,0.5,sustainable,2025-01-10 14:38:00,2025-01-10 15:08:00.000000,dev_test,0.02,0.000639,0.000511,0.000766
da261870,dev_test-009-1404,mobile,dev_test,us-east-1,1,0,3.795,sustainable,2025-01-10 15:47:00,2025-01-10 19:34:42.746845,dev_test,0.1518,0.005337,0.004271,0.006404
8e606224,dev_test-009-6660,mobile,dev_test,us-east-1,2,0,0.5,sustainable,2025-01-10 02:37:00,2025-01-10 03:07:00.000000,dev_test,0.04,0.002344,0.001875,0.002812
97244e19,dev_test-009-0322,platform,dev_test,us-east-1,2,0,2.058,sustainable,2025-01-10 18:35:00,2025-01-10 20:38:28.956342,dev_test,0.1646,0.006225,0.00498,0.007471
7b07ec79,dev_test-009-2350,eu-frontend,dev_test,eu-west-1,2,0,3.377,sustainable,2025-01-10 05:25:00,2025-01-10 08:47:38.682487,dev_test,0.3107,0.005639,0.004513,0.006768
6c31b052,dev_test-009-6322,mobile,dev_test,us-east-1,1,0,5.329,sustainable,2025-01-10 16:14:00,2025-01-10 21:33:43.040522,dev_test,0.2132,0.008371,0.006697,0.010044
aaf8ce5e,dev_test-009-9079,backend-api,dev_test,us-east-1,1,0,7.132,sustainable,2025-01-10 18:48:00,2025-01-11 01:55:56.746800,dev_test,0.2853,0.010787,0.00863,0.012945
7443e640,dev_test-009-9092,eu-frontend,dev_test,eu-west-1,2,0,5.592,sustainable,2025-01-10 07:28:00,2025-01-10 13:03:29.948320,dev_test,0.5145,0.018251,0.014603,0.021904
00d44c17,dev_test-009-4415,mobile,dev_test,us-east-1,2,0,1.988,sustainable,2025-01-10 01:09:00,2025-01-10 03:08:17.594986,dev_test,0.159,0.010121,0.008098,0.012145
43cd86d6,dev_test-009-2636,platform,dev_test,us-east-1,4,0,6.627,sustainable,2025-01-10 11:10:00,2025-01-10 17:47:38.986387,dev_test,1.0603,0.0539,0.043126,0.064689
670b5137,dev_test-009-4277,backend-api,dev_test,us-east-1,1,0,5.612,sustainable,2025-01-10 23:34:00,2025-01-11 05:10:43.026309,dev_test,0.2245,0.011652,0.009322,0.013985
e3eb2e96,dev_test-009-1912,devops,dev_test,us-east-1,1,0,1.38,sustainable,2025-01-10 22:44:00,2025-01-11 00:06:49.403083,dev_test,0.0552,0.002598,0.002078,0.003117
81732944,dev_test-009-3942,eu-frontend,dev_test,eu-west-1,1,0,6.034,sustainable,2025-01-10 02:42:00,2025-01-10 08:44:02.664333,dev_test,0.2776,0.009657,0.007726,0.011589
fdcee637,dev_test-009-4326,analytics,dev_test,us-west-2,1,0,0.5,sustainable,2025-01-10 23:22:00,2025-01-10 23:52:00.000000,dev_test,0.02,0.00026,0.000208,0.000311
c7c66a48,dev_test-009-4973,backend-api,dev_test,us-east-1,1,0,9.739,sustainable,2025-01-10 13:44:00,2025-01-10 23:28:19.144115,dev_test,0.3896,0.014757,0.011806,0.017708
9005519b,dev_test-009-4092,eu-frontend,dev_test,eu-west-1,2,0,3.625,sustainable,2025-01-10 16:38:00,2025-01-10 20:15:28.461481,dev_test,0.3335,0.015822,0.012656,0.018984
f6791d08,dev_test-009-0368,frontend,dev_test,us-east-1,2,0,4.431,sustainable,2025-01-10 19:26:00,2025-01-10 23:51:50.233874,dev_test,0.3545,0.01432,0.011454,0.017186
2b579e69,dev_test-009-1198,frontend,dev_test,us-east-1,2,0,9.255,sustainable,2025-01-10 15:41:00,2025-01-11 00:56:18.159459,dev_test,0.7404,0.026032,0.020829,0.031234
320e541a,dev_test-009-5853,frontend,dev_test,us-east-1,1,0,10.0,sustainable,2025-01-10 04:12:00,2025-01-10 14:12:00.000000,dev_test,0.4,0.02332,0.018656,0.027984
0d1e215f,dev_test-009-0649,backend-api,dev_test,us-east-1,2,0,9.094,sustainable,2025-01-10 02:14:00,2025-01-10 11:19:38.821731,dev_test,0.7275,0.042624,0.034102,0.051147
9d144982,dev_test-009-3390,mobile,dev_test,us-east-1,1,0,8.624,sustainable,2025-01-10 09:46:00,2025-01-10 18:23:26.417502,dev_test,0.345,0.01709,0.01367,0.020505
cf6f976b,dev_test-009-4874,mobile,dev_test,us-east-1,1,0,2.579,sustainable,2025-01-10 18:21:00,2025-01-10 20:55:44.325197,dev_test,0.1032,0.003901,0.003121,0.004681
17053904,dev_test-009-1944,backend-api,dev_test,us-east-1,1,0,3.54,sustainable,2025-01-10 18:49:00,2025-01-10 22:21:25.247699,dev_test,0.1416,0.005354,0.004283,0.006425
f96b5dff,dev_test-009-8836,ml-team,dev_test,us-west-2,4,0,1.483,sustainable,2025-01-10 21:18:00,2025-01-10 22:47:00.429768,dev_test,0.2373,0.003683,0.002946,0.004421
009c8400,dev_test-009-6917,analytics,dev_test,us-west-2,2,0,4.122,sustainable,2025-01-10 15:13:00,2025-01-10 19:20:18.654462,dev_test,0.3298,0.003904,0.00312,0.004684
cbf4671c,dev_test-009-6899,mobile,dev_test,us-east-1,4,0,3.316,sustainable,2025-01-10 15:42:00,2025-01-10 19:00:55.880908,dev_test,0.5306,0.018654,0.014926,0.022382
18cb4e79,dev_test-009-6452,eu-backend,dev_test,eu-west-1,2,0,0.987,sustainable,2025-01-10 07:56:00,2025-01-10 08:55:12.157973,dev_test,0.0908,0.003221,0.002577,0.003866
5da4f7b8,dev_test-009-6061,eu-backend,dev_test,eu-west-1,1,0,4.078,sustainable,2025-01-10 22:34:00,2025-01-11 02:38:40.036781,dev_test,0.1876,0.007112,0.00569,0.008536
249f35c0,dev_test-009-4049,backend-api,dev_test,us-east-1,2,0,9.414,sustainable,2025-01-10 16:26:00,2025-01-11 01:50:50.215537,dev_test,0.7531,0.029575,0.023662,0.035488
2cd44887,dev_test-009-7712,backend-api,dev_test,us-east-1,4,0,0.5,sustainable,2025-01-10 19:40:00,2025-01-10 20:10:00.000000,dev_test,0.08,0.003232,0.002585,0.003879
74361db0,dev_test-009-5455,frontend,dev_test,us-east-1,1,0,6.761,sustainable,2025-01-10 20:24:00,2025-01-11 03:09:38.706038,dev_test,0.2704,0.009977,0.00798,0.011974
4304b1ec,dev_test-009-9712,ml-team,dev_test,us-west-2,2,0,4.88,sustainable,2025-01-10 22:13:00,2025-01-11 03:05:47.827512,dev_test,0.3904,0.004477,0.00358,0.005373
d70bd07e,dev_test-009-9519,mobile,dev_test,us-east-1,1,0,0.911,sustainable,2025-01-10 08:39:00,2025-01-10 09:33:41.394865,dev_test,0.0364,0.001888,0.001511,0.002266
036c253c,dev_test-009-8512,eu-backend,dev_test,eu-west-1,1,0,6.595,sustainable,2025-01-10 06:51:00,2025-01-10 13:26:41.837993,dev_test,0.3034,0.007193,0.005753,0.008633
f3a2cd98,dev_test-009-5796,analytics,dev_test,us-west-2,2,0,0.5,sustainable,2025-01-10 04:35:00,2025-01-10 05:05:00.000000,dev_test,0.04,0.000626,0.000501,0.000752
c02060e9,dev_test-009-9011,platform,dev_test,us-east-1,1,0,0.841,sustainable,2025-01-10 22:54:00,2025-01-10 23:44:26.115375,dev_test,0.0336,0.001583,0.001266,0.0019
69a1e042,dev_test-009-8385,analytics,dev_test,us-west-2,2,0,7.573,sustainable,2025-01-10 16:21:00,2025-01-10 23:55:23.452953,dev_test,0.6058,0.006939,0.005548,0.008322
353948b2,dev_test-009-1254,platform,dev_test,us-east-1,2,0,4.886,sustainable,2025-01-10 18:47:00,2025-01-10 23:40:10.793036,dev_test,0.3909,0.01478,0.011824,0.017736
e7ef37ed,dev_test-009-1718,platform,dev_test,us-east-1,2,0,8.165,sustainable,2025-01-10 06:06:00,2025-01-10 14:15:54.972204,dev_test,0.6532,0.0373,0.029837,0.044755
d3c08ee0,dev_test-009-0238,frontend,dev_test,us-east-1,1,0,8.548,sustainable,2025-01-10 07:06:00,2025-01-10 15:38:51.812981,dev_test,0.3419,0.016967,0.013573,0.020362
0685bc21,dev_test-009-7985,analytics,dev_test,us-west-2,2,0,3.784,sustainable,2025-01-10 13:18:00,2025-01-10 17:05:03.636762,dev_test,0.3027,0.001394,0.001116,0.001673
e15d8fb1,dev_test-009-1090,devops,dev_test,us-east-1,4,0,3.717,sustainable,2025-01-10 03:22:00,2025-01-10 07:05:02.772370,dev_test,0.5947,0.033732,0.026985,0.040486
b6bf8d0f,dev_test-009-5096,backend-api,dev_test,us-east-1,4,0,0.5,sustainable,2025-01-10 18:08:00,2025-01-10 18:38:00.000000,dev_test,0.08,0.003025,0.00242,0.00363
5b054118,dev_test-009-9012,platform,dev_test,us-east-1,1,0,3.612,sustainable,2025-01-10 18:21:00,2025-01-10 21:57:43.930436,dev_test,0.1445,0.005463,0.004371,0.006556
9288f40e,dev_test-009-7102,eu-backend,dev_test,eu-west-1,2,0,8.69,sustainable,2025-01-10 22:35:00,2025-01-11 07:16:22.748715,dev_test,0.7995,0.030312,0.024251,0.036382
f586332f,production-009-5156,platform,production,us-east-1,4,0,24.0,urgent,2025-01-10 11:20:00,2025-01-11 11:20:00.000000,production,3.84,0.195202,0.156182,0.234274
5ffde365,production-009-0563,ml-team,production,us-west-2,4,0,24.0,urgent,2025-01-10 19:43:00,2025-01-11 19:43:00.000000,production,3.84,0.050002,0.03997,0.059981
2f99ea33,production-009-4092,eu-backend,production,eu-west-1,2,0,24.0,urgent,2025-01-10 09:57:00,2025-01-11 09:57:00.000000,production,2.208,0.052246,0.041791,0.0627
f140bdb0,production-009-5157,mobile,production,us-east-1,2,0,24.0,urgent,2025-01-10 01:15:00,2025-01-11 01:15:00.000000,production,1.92,0.122179,0.097759,0.146626
01870148,production-009-3814,backend-api,production,us-east-1,8,0,24.0,urgent,2025-01-10 06:37:00,2025-01-11 06:37:00.000000,production,7.68,0.438557,0.350803,0.526205
08e5f79e,production-009-9445,frontend,production,us-east-1,4,0,24.0,urgent,2025-01-10 21:53:00,2025-01-11 21:53:00.000000,production,3.84,0.184008,0.147206,0.220862
23b3310d,production-009-5027,eu-backend,production,eu-west-1,4,0,24.0,urgent,2025-01-10 05:17:00,2025-01-11 05:17:00.000000,production,4.416,0.08015,0.064152,0.096202
9d2fac64,production-009-1206,devops,production,us-east-1,4,0,24.0,urgent,2025-01-10 08:33:00,2025-01-11 08:33:00.000000,production,3.84,0.19895,0.159192,0.238762
4584dcec,production-009-4586,eu-frontend,production,eu-west-1,4,0,24.0,urgent,2025-01-10 11:58:00,2025-01-11 11:58:00.000000,production,4.416,0.146573,0.117269,0.17593
e9fd28c6,production-009-2697,devops,production,us-east-1,4,0,24.0,urgent,2025-01-10 23:57:00,2025-01-11 23:57:00.000000,production,3.84,0.19932,0.159456,0.239237
8b4f54af,production-009-9227,data-eng,production,us-west-2,8,0,24.0,urgent,2025-01-10 19:37:00,2025-01-11 19:37:00.000000,production,7.68,0.100003,0.079939,0.119962
fdddc1ff,production-009-8776,devops,production,us-east-1,4,0,24.0,urgent,2025-01-10 15:14:00,2025-01-11 15:14:00.000000,production,3.84,0.13501,0.108029,0.16199
de173628,production-009-7468,mobile,production,us-east-1,4,0,24.0,urgent,2025-01-10 06:38:00,2025-01-11 06:38:00.000000,production,3.84,0.219278,0.175402,0.263102
38cfb254,production-009-2348,eu-backend,production,eu-west-1,2,0,24.0,urgent,2025-01-10 09:34:00,2025-01-11 09:34:00.000000,production,2.208,0.052246,0.041791,0.0627
0eb2395e,production-009-8215,mobile,production,us-east-1,8,0,24.0,urgent,2025-01-10 22:03:00,2025-01-11 22:03:00.000000,production,7.68,0.361469,0.289133,0.433699
e5166cdd,production-009-7349,devops,production,us-east-1,8,0,24.0,urgent,2025-01-10 01:01:00,2025-01-11 01:01:00.000000,production,7.68,0.488717,0.391037,0.586502
6d2a8fce,production-009-1026,backend-api,production,us-east-1,4,0,24.0,urgent,2025-01-10 03:07:00,2025-01-11 03:07:00.000000,production,3.84,0.2178,0.17424,0.261413
3ad4f178,production-009-2418,backend-api,production,us-east-1,4,0,24.0,urgent,2025-01-10 04:15:00,2025-01-11 04:15:00.000000,production,3.84,0.223872,0.179098,0.268646
ebe17e89,production-009-5992,backend-api,production,us-east-1,2,0,24.0,urgent,2025-01-10 23:16:00,2025-01-11 23:16:00.000000,production,1.92,0.09966,0.079728,0.119618
2a38c199,production-009-3269,backend-api,production,us-east-1,8,0,24.0,urgent,2025-01-10 14:51:00,2025-01-11 14:51:00.000000,production,7.68,0.245203,0.196205,0.294307
ad174c24,production-009-5577,ml-team,production,us-west-2,2,0,24.0,urgent,2025-01-10 10:49:00,2025-01-11 10:49:00.000000,production,1.92,0.028644,0.022915,0.034373
761e7191,production-009-2130,ml-team,production,us-west-2,4,0,24.0,urgent,2025-01-10 02:59:00,2025-01-11 02:59:00.000000,production,3.84,0.06204,0.049632,0.074448
d3359a37,production-009-2859,frontend,production,us-east-1,2,0,24.0,urgent,2025-01-10 22:42:00,2025-01-11 22:42:00.000000,production,1.92,0.090367,0.072283,0.108425
fab2ca83,production-009-4574,frontend,production,us-east-1,4,0,24.0,urgent,2025-01-10 18:04:00,2025-01-11 18:04:00.000000,production,3.84,0.1452,0.11616,0.17424
6672309e,production-009-3994,devops,production,us-east-1,2,0,24.0,urgent,2025-01-10 22:33:00,2025-01-11 22:33:00.000000,production,1.92,0.090367,0.072283,0.108425
122831ef,production-009-6302,mobile,production,us-east-1,4,0,24.0,urgent,2025-01-10 21:32:00,2025-01-11 21:32:00.000000,production,3.84,0.184008,0.147206,0.220862
94b5fbb9,production-009-7403,analytics,production,us-west-2,4,0,24.0,urgent,2025-01-10 10:40:00,2025-01-11 10:40:00.000000,production,3.84,0.057288,0.04583,0.068746
c6d6417b,ci_cd-010-0822,ml-team,ci_cd,us-west-2,2,0,0.173,urgent,2025-01-11 17:51:00,2025-01-11 18:01:22.553994,ci_cd,0.0138,0.00013,0.000104,0.000156
8161457c,ci_cd-010-9544,platform,ci_cd,us-east-1,2,0,0.066,balanced,2025-01-11 13:59:00,2025-01-11 14:02:56.744804,ci_cd,0.0053,0.000185,0.000148,0.000222
4603fc3a,ci_cd-010-6397,eu-frontend,ci_cd,eu-west-1,2,0,0.275,balanced,2025-01-11 22:53:00,2025-01-11 23:09:28.578999,ci_cd,0.0253,0.001091,0.000873,0.00131
f2b561db,ci_cd-010-4537,data-eng,ci_cd,us-west-2,8,0,0.075,sustainable,2025-01-11 00:40:00,2025-01-11 00:44:30.766351,ci_cd,0.024,0.000389,0.000312,0.000467
67099ea7,ci_cd-010-2999,platform,ci_cd,us-east-1,4,0,0.182,balanced,2025-01-11 17:13:00,2025-01-11 17:23:56.391296,ci_cd,0.0291,0.001094,0.000875,0.001313
88a08342,ci_cd-010-5582,data-eng,ci_cd,us-west-2,8,0,0.143,sustainable,2025-01-11 16:34:00,2025-01-11 16:42:35.667566,ci_cd,0.0458,0.000585,0.000468,0.000702
4ac52c8d,ci_cd-010-8249,mobile,ci_cd,us-east-1,2,0,0.202,balanced,2025-01-11 18:42:00,2025-01-11 18:54:07.955110,ci_cd,0.0162,0.000651,0.000521,0.000782
c9350f65,ci_cd-010-8739,platform,ci_cd,us-east-1,8,0,0.315,balanced,2025-01-11 19:45:00,2025-01-11 20:03:52.657870,ci_cd,0.1008,0.003777,0.003021,0.004532
92607487,ci_cd-010-8466,mobile,ci_cd,us-east-1,4,0,0.423,urgent,2025-01-11 18:30:00,2025-01-11 18:55:23.379542,ci_cd,0.0677,0.002729,0.002182,0.003274
489b5dba,ci_cd-010-4405,backend-api,ci_cd,us-east-1,4,0,0.17,urgent,2025-01-11 21:37:00,2025-01-11 21:47:10.344055,ci_cd,0.0272,0.001293,0.001034,0.001552
8e12542d,ci_cd-010-3946,devops,ci_cd,us-east-1,2,0,0.106,urgent,2025-01-11 19:29:00,2025-01-11 19:35:22.803392,ci_cd,0.0085,0.000318,0.000254,0.000381
f81a32ce,ci_cd-010-7615,ml-team,ci_cd,us-west-2,4,0,0.03,urgent,2025-01-11 07:31:00,2025-01-11 07:32:48.000000,ci_cd,0.0048,6.7e-05,5.4e-05,8.1e-05
89291b39,ci_cd-010-7690,platform,ci_cd,us-east-1,4,0,0.153,balanced,2025-01-11 22:24:00,2025-01-11 22:33:11.358784,ci_cd,0.0245,0.001284,0.001027,0.001541
48de3503,ci_cd-010-4962,backend-api,ci_cd,us-east-1,4,0,0.139,balanced,2025-01-11 14:06:00,2025-01-11 14:14:21.125875,ci_cd,0.0222,0.000823,0.000658,0.000988
90d20feb,ci_cd-010-1335,ml-team,ci_cd,us-west-2,4,0,0.03,balanced,2025-01-11 06:03:00,2025-01-11 06:04:48.000000,ci_cd,0.0048,7.3e-05,5.8e-05,8.7e-05
5816ed2e,ci_cd-010-6477,ml-team,ci_cd,us-west-2,4,0,0.03,balanced,2025-01-11 12:56:00,2025-01-11 12:57:48.000000,ci_cd,0.0048,6.4e-05,5.1e-05,7.7e-05
cc4cd0cb,ci_cd-010-8306,ml-team,ci_cd,us-west-2,8,0,0.395,balanced,2025-01-11 17:07:00,2025-01-11 17:30:40.976820,ci_cd,0.1264,0.001187,0.000949,0.001423
5d13d69b,ci_cd-010-4209,analytics,ci_cd,us-west-2,8,0,0.319,balanced,2025-01-11 21:51:00,2025-01-11 22:10:07.827100,ci_cd,0.1021,0.000796,0.000636,0.000954
0935992c,ci_cd-010-3675,mobile,ci_cd,us-east-1,4,0,0.203,balanced,2025-01-11 18:21:00,2025-01-11 18:33:12.510576,ci_cd,0.0325,0.001309,0.001047,0.001571
8fd53145,ci_cd-010-6013,devops,ci_cd,us-east-1,8,0,0.391,balanced,2025-01-11 20:16:00,2025-01-11 20:39:28.933890,ci_cd,0.1251,0.005607,0.004485,0.006728
bc6c7f2f,ci_cd-010-3634,ml-team,ci_cd,us-west-2,2,0,0.163,urgent,2025-01-11 11:20:00,2025-01-11 11:29:45.338496,ci_cd,0.013,0.000174,0.00014,0.000209
08774678,ci_cd-010-6327,devops,ci_cd,us-east-1,4,0,0.204,sustainable,2025-01-11 13:07:00,2025-01-11 13:19:15.916586,ci_cd,0.0326,0.001144,0.000915,0.001373
020cce51,ci_cd-010-9158,ml-team,ci_cd,us-west-2,4,0,0.171,balanced,2025-01-11 07:03:00,2025-01-11 07:13:15.073636,ci_cd,0.0274,0.000384,0.000307,0.00046
326ddf02,ci_cd-010-4085,frontend,ci_cd,us-east-1,4,0,0.036,balanced,2025-01-11 18:59:00,2025-01-11 19:01:07.949439,ci_cd,0.0058,0.000232,0.000186,0.000279
8ab31cda,ci_cd-010-4566,mobile,ci_cd,us-east-1,4,0,0.34,sustainable,2025-01-11 22:27:00,2025-01-11 22:47:25.176445,ci_cd,0.0544,0.002853,0.002282,0.003424
d451f537,ci_cd-010-0396,eu-backend,ci_cd,eu-west-1,8,0,0.255,balanced,2025-01-11 20:52:00,2025-01-11 21:07:18.395488,ci_cd,0.0938,0.003747,0.002998,0.004497
1fe25858,ci_cd-010-5249,eu-frontend,ci_cd,eu-west-1,8,0,0.129,urgent,2025-01-11 17:06:00,2025-01-11 17:13:42.633991,ci_cd,0.0475,0.002946,0.002357,0.003536
c154521a,ci_cd-010-8867,platform,ci_cd,us-east-1,4,0,0.31,urgent,2025-01-11 07:05:00,2025-01-11 07:23:36.833262,ci_cd,0.0496,0.003061,0.002449,0.003673
03461556,ci_cd-010-8357,data-eng,ci_cd,us-west-2,4,0,0.129,urgent,2025-01-11 10:14:00,2025-01-11 10:21:45.777395,ci_cd,0.0206,0.000282,0.000226,0.000339
cf1c7edf,ci_cd-010-2693,backend-api,ci_cd,us-east-1,2,0,0.196,urgent,2025-01-11 15:53:00,2025-01-11 16:04:45.136302,ci_cd,0.0157,0.000641,0.000512,0.000769
fb726235,ci_cd-010-8084,mobile,ci_cd,us-east-1,8,0,0.113,balanced,2025-01-11 07:55:00,2025-01-11 08:01:46.195383,ci_cd,0.0362,0.002232,0.001785,0.002678
5c1984b4,ci_cd-010-9869,backend-api,ci_cd,us-east-1,2,0,0.143,sustainable,2025-01-11 16:34:00,2025-01-11 16:42:35.710576,ci_cd,0.0114,0.000455,0.000364,0.000546
605447cf,ci_cd-010-9276,mobile,ci_cd,us-east-1,4,0,0.239,balanced,2025-01-11 10:32:00,2025-01-11 10:46:18.731396,ci_cd,0.0382,0.001693,0.001354,0.002032
76e023e3,ci_cd-010-7294,devops,ci_cd,us-east-1,4,0,0.033,balanced,2025-01-11 13:08:00,2025-01-11 13:10:00.099137,ci_cd,0.0053,0.000185,0.000148,0.000222
fe001027,ci_cd-010-8241,platform,ci_cd,us-east-1,8,0,0.173,balanced,2025-01-11 15:25:00,2025-01-11 15:35:21.823804,ci_cd,0.0554,0.002262,0.001809,0.002714
6671de35,ci_cd-010-5322,frontend,ci_cd,us-east-1,4,0,0.225,urgent,2025-01-11 14:56:00,2025-01-11 15:09:31.302847,ci_cd,0.036,0.001332,0.001066,0.001599
b2661232,ci_cd-010-8602,eu-frontend,ci_cd,eu-west-1,4,0,0.141,balanced,2025-01-11 09:30:00,2025-01-11 09:38:26.768056,ci_cd,0.0259,0.000858,0.000687,0.00103
bdf04cdd,ci_cd-010-7793,eu-backend,ci_cd,eu-west-1,4,0,0.265,urgent,2025-01-11 22:15:00,2025-01-11 22:30:54.889548,ci_cd,0.0488,0.002103,0.001683,0.002524
3b087713,ci_cd-010-8319,frontend,ci_cd,us-east-1,2,0,0.343,balanced,2025-01-11 13:48:00,2025-01-11 14:08:35.987580,ci_cd,0.0274,0.000962,0.000769,0.001154
279951ed,ci_cd-010-5281,platform,ci_cd,us-east-1,2,0,0.219,balanced,2025-01-11 06:33:00,2025-01-11 06:46:07.993464,ci_cd,0.0175,0.000909,0.000727,0.001091
1896a394,ci_cd-010-8104,platform,ci_cd,us-east-1,2,0,0.126,balanced,2025-01-11 13:32:00,2025-01-11 13:39:33.489609,ci_cd,0.0101,0.000353,0.000283,0.000424
7914803b,ci_cd-010-3154,ml-team,ci_cd,us-west-2,2,0,0.202,urgent,2025-01-11 22:56:00,2025-01-11 23:08:08.331681,ci_cd,0.0162,0.000194,0.000155,0.000232
d6ea1333,ci_cd-010-8743,mobile,ci_cd,us-east-1,8,0,0.26,balanced,2025-01-11 04:29:00,2025-01-11 04:44:34.413185,ci_cd,0.0832,0.005662,0.004529,0.006794
09e1e49f,ci_cd-010-1340,platform,ci_cd,us-east-1,2,0,0.268,urgent,2025-01-11 13:30:00,2025-01-11 13:46:03.022948,ci_cd,0.0214,0.000751,0.000601,0.000902
d45ff9b1,ci_cd-010-3888,ml-team,ci_cd,us-west-2,4,0,0.081,urgent,2025-01-11 18:18:00,2025-01-11 18:22:49.815441,ci_cd,0.013,9.4e-05,7.5e-05,0.000112
d6e9777c,ci_cd-010-8637,devops,ci_cd,us-east-1,8,0,0.529,balanced,2025-01-11 16:07:00,2025-01-11 16:38:45.567969,ci_cd,0.1693,0.006738,0.005391,0.008086
50d4dd91,ci_cd-010-9430,backend-api,ci_cd,us-east-1,8,0,0.18,balanced,2025-01-11 19:53:00,2025-01-11 20:03:47.266723,ci_cd,0.0576,0.002158,0.001727,0.00259
b1a5ba59,ci_cd-010-4325,eu-frontend,ci_cd,eu-west-1,8,0,0.146,urgent,2025-01-11 15:08:00,2025-01-11 15:16:44.671377,ci_cd,0.0537,0.002537,0.00203,0.003045
84c2f2d0,ci_cd-010-3555,devops,ci_cd,us-east-1,2,0,0.137,balanced,2025-01-11 14:30:00,2025-01-11 14:38:12.619257,ci_cd,0.011,0.000406,0.000324,0.000487
37542059,ci_cd-010-0635,platform,ci_cd,us-east-1,8,0,0.408,balanced,2025-01-11 11:28:00,2025-01-11 11:52:28.983150,ci_cd,0.1306,0.005816,0.004653,0.00698
a85e4bde,ci_cd-010-7709,frontend,ci_cd,us-east-1,4,0,0.17,urgent,2025-01-11 00:47:00,2025-01-11 00:57:10.246870,ci_cd,0.0272,0.001436,0.001149,0.001723
e5d14a66,ci_cd-010-8352,ml-team,ci_cd,us-west-2,4,0,0.196,balanced,2025-01-11 20:53:00,2025-01-11 21:04:44.757867,ci_cd,0.0314,0.00036,0.000288,0.000432
e816dc97,ci_cd-010-8095,devops,ci_cd,us-east-1,4,0,0.153,balanced,2025-01-11 13:23:00,2025-01-11 13:32:11.653241,ci_cd,0.0245,0.000858,0.000686,0.00103
070595bb,ci_cd-010-9566,mobile,ci_cd,us-east-1,4,0,0.288,balanced,2025-01-11 13:28:00,2025-01-11 13:45:15.733176,ci_cd,0.0461,0.001615,0.001292,0.001938
efa9a3e3,ci_cd-010-9767,mobile,ci_cd,us-east-1,2,0,0.03,urgent,2025-01-11 15:55:00,2025-01-11 15:56:48.000000,ci_cd,0.0024,9.8e-05,7.8e-05,0.000118
e6e7c0ce,ci_cd-010-8751,mobile,ci_cd,us-east-1,8,0,0.03,urgent,2025-01-11 17:03:00,2025-01-11 17:04:48.000000,ci_cd,0.0096,0.000361,0.000289,0.000433
7db7468a,ci_cd-010-7208,backend-api,ci_cd,us-east-1,8,0,0.096,balanced,2025-01-11 18:50:00,2025-01-11 18:55:43.860130,ci_cd,0.0307,0.001238,0.000991,0.001486
a6897891,ci_cd-010-2125,frontend,ci_cd,us-east-1,4,0,0.185,urgent,2025-01-11 09:15:00,2025-01-11 09:26:06.221553,ci_cd,0.0296,0.001297,0.001037,0.001556
bed634e5,ci_cd-010-2502,eu-frontend,ci_cd,eu-west-1,8,0,0.03,urgent,2025-01-11 16:55:00,2025-01-11 16:56:48.000000,ci_cd,0.011,0.000485,0.000388,0.000581
