job_id,name,team_id,service_name,region,vcpus,gpu_count,duration_hours,category,started_at,ended_at,workload_type,cost_usd,kgco2e,kgco2e_lower,kgco2e_upper
c864ab59,ci_cd-014-1111,eu-frontend,ci_cd,eu-west-1,8,0,0.147,urgent,2025-01-15 14:25:00,2025-01-15 14:33:49.654961,ci_cd,0.0541,0.001761,0.001409,0.002112
7a5647a2,ci_cd-014-8349,analytics,ci_cd,us-west-2,4,0,0.101,urgent,2025-01-15 10:44:00,2025-01-15 10:50:04.211404,ci_cd,0.0162,0.000102,9.2e-05,0.000113
2534c771,ci_cd-014-1161,analytics,ci_cd,us-west-2,2,0,0.173,balanced,2025-01-15 14:54:00,2025-01-15 15:04:23.962469,ci_cd,0.0138,7.5e-05,6.8e-05,8.3e-05
b73a6726,ci_cd-014-5081,ml-team,ci_cd,us-west-2,2,0,0.149,balanced,2025-01-15 21:19:00,2025-01-15 21:27:57.189714,ci_cd,0.0119,7.6e-05,6.9e-05,8.4e-05
d49a222c,ci_cd-014-5894,platform,ci_cd,us-east-1,2,0,0.158,urgent,2025-01-15 05:43:00,2025-01-15 05:52:29.214659,ci_cd,0.0126,0.00068,0.000612,0.000748
565db135,ci_cd-014-0365,devops,ci_cd,us-east-1,4,0,0.04,balanced,2025-01-15 17:19:00,2025-01-15 17:21:23.899666,ci_cd,0.0064,0.000352,0.000317,0.000387
532aa9a2,ci_cd-014-2981,eu-backend,ci_cd,eu-west-1,4,0,0.03,sustainable,2025-01-15 07:36:00,2025-01-15 07:37:48.000000,ci_cd,0.0055,0.000105,8.4e-05,0.000126
76066599,ci_cd-014-8130,backend-api,ci_cd,us-east-1,4,0,0.329,balanced,2025-01-15 09:36:00,2025-01-15 09:55:44.690730,ci_cd,0.0526,0.003077,0.002769,0.003384
b4c8621b,ci_cd-014-9056,data-eng,ci_cd,us-west-2,8,0,0.226,balanced,2025-01-15 22:58:00,2025-01-15 23:11:32.257729,ci_cd,0.0723,0.000477,0.00043,0.000525
c905c107,ci_cd-014-5642,devops,ci_cd,us-east-1,2,0,0.03,balanced,2025-01-15 18:09:00,2025-01-15 18:10:48.000000,ci_cd,0.0024,0.000129,0.000116,0.000142
ac90e772,ci_cd-014-2986,platform,ci_cd,us-east-1,4,0,0.072,sustainable,2025-01-15 22:48:00,2025-01-15 22:52:20.964664,ci_cd,0.0115,0.000641,0.000577,0.000705
ec6b7d79,ci_cd-014-5631,analytics,ci_cd,us-west-2,8,0,0.233,balanced,2025-01-15 14:14:00,2025-01-15 14:27:59.984503,ci_cd,0.0746,0.000405,0.000365,0.000446
edffadbb,ci_cd-014-7739,mobile,ci_cd,us-east-1,4,0,0.141,balanced,2025-01-15 13:24:00,2025-01-15 13:32:28.248094,ci_cd,0.0226,0.001281,0.001153,0.00141
0bd61298,ci_cd-014-8987,devops,ci_cd,us-east-1,4,0,0.237,balanced,2025-01-15 02:12:00,2025-01-15 02:26:14.372282,ci_cd,0.0379,0.002164,0.001947,0.00238
448ddea1,ci_cd-014-0206,frontend,ci_cd,us-east-1,4,0,0.111,urgent,2025-01-15 15:09:00,2025-01-15 15:15:40.654905,ci_cd,0.0178,0.000983,0.000884,0.001081
2799975c,ci_cd-014-5660,eu-frontend,ci_cd,eu-west-1,4,0,0.088,balanced,2025-01-15 22:51:00,2025-01-15 22:56:15.792200,ci_cd,0.0162,0.000633,0.000506,0.000759
75d040a6,ci_cd-014-5263,platform,ci_cd,us-east-1,2,0,0.236,urgent,2025-01-15 17:32:00,2025-01-15 17:46:09.138839,ci_cd,0.0189,0.001039,0.000935,0.001143
8ee689a1,ci_cd-014-7911,frontend,ci_cd,us-east-1,2,0,0.03,balanced,2025-01-15 21:16:00,2025-01-15 21:17:48.000000,ci_cd,0.0024,0.000133,0.000119,0.000146
5b95b6c8,ci_cd-014-2168,data-eng,ci_cd,us-west-2,8,0,0.03,balanced,2025-01-15 16:49:00,2025-01-15 16:50:48.000000,ci_cd,0.0096,4.9e-05,4.4e-05,5.3e-05
24981f43,ci_cd-014-4268,ml-team,ci_cd,us-west-2,4,0,0.419,urgent,2025-01-15 16:03:00,2025-01-15 16:28:06.647727,ci_cd,0.067,0.000339,0.000305,0.000373
2f4e2c7a,ci_cd-014-6720,data-eng,ci_cd,us-west-2,4,0,0.121,urgent,2025-01-15 16:58:00,2025-01-15 17:05:16.555531,ci_cd,0.0194,9.8e-05,8.8e-05,0.000108
ecdde2d0,ci_cd-014-4062,devops,ci_cd,us-east-1,8,0,0.349,balanced,2025-01-15 14:16:00,2025-01-15 14:36:56.910152,ci_cd,0.1117,0.006244,0.005619,0.006867
2acc0f67,ci_cd-014-9647,devops,ci_cd,us-east-1,8,0,0.193,balanced,2025-01-15 14:17:00,2025-01-15 14:28:35.814459,ci_cd,0.0618,0.003453,0.003107,0.003798
01ff9257,ci_cd-014-0366,eu-frontend,ci_cd,eu-west-1,4,0,0.116,urgent,2025-01-15 21:50:00,2025-01-15 21:56:56.117206,ci_cd,0.0213,0.00094,0.000752,0.001128
a6159852,ci_cd-014-0748,platform,ci_cd,us-east-1,2,0,0.03,urgent,2025-01-15 04:11:00,2025-01-15 04:12:48.000000,ci_cd,0.0024,0.000139,0.000125,0.000153
f94648c9,ci_cd-014-4499,mobile,ci_cd,us-east-1,2,0,0.384,balanced,2025-01-15 06:12:00,2025-01-15 06:35:00.929835,ci_cd,0.0307,0.001778,0.0016,0.001956
7264e9d0,ci_cd-014-1885,mobile,ci_cd,us-east-1,4,0,0.261,balanced,2025-01-15 13:42:00,2025-01-15 13:57:40.004949,ci_cd,0.0418,0.002372,0.002135,0.002609
4436a9ac,ci_cd-014-7818,mobile,ci_cd,us-east-1,4,0,0.074,sustainable,2025-01-15 04:58:00,2025-01-15 05:02:27.521391,ci_cd,0.0118,0.000685,0.000617,0.000753
53e33484,ci_cd-014-4271,data-eng,ci_cd,us-west-2,2,0,0.15,balanced,2025-01-15 16:42:00,2025-01-15 16:50:59.088564,ci_cd,0.012,6.1e-05,5.5e-05,6.7e-05
0b699202,ci_cd-014-9362,ml-team,ci_cd,us-west-2,2,0,0.055,sustainable,2025-01-15 14:28:00,2025-01-15 14:31:17.414367,ci_cd,0.0044,2.4e-05,2.2e-05,2.6e-05
4d727d7c,ci_cd-014-3804,eu-backend,ci_cd,eu-west-1,4,0,0.106,balanced,2025-01-15 20:15:00,2025-01-15 20:21:22.502368,ci_cd,0.0195,0.000875,0.0007,0.00105
3ec49f6b,ci_cd-014-2642,mobile,ci_cd,us-east-1,2,0,0.283,balanced,2025-01-15 03:16:00,2025-01-15 03:33:00.170245,ci_cd,0.0226,0.001313,0.001182,0.001444
a242a68e,ci_cd-014-1825,analytics,ci_cd,us-west-2,4,0,0.149,balanced,2025-01-15 21:16:00,2025-01-15 21:24:57.309581,ci_cd,0.0238,0.000153,0.000138,0.000168
cdabdfc1,ci_cd-014-7316,devops,ci_cd,us-east-1,4,0,0.248,balanced,2025-01-15 03:46:00,2025-01-15 04:00:51.284382,ci_cd,0.0397,0.002302,0.002072,0.002532
e816bad5,ci_cd-014-5162,data-eng,ci_cd,us-west-2,4,0,0.145,urgent,2025-01-15 15:17:00,2025-01-15 15:25:42.600104,ci_cd,0.0232,0.000124,0.000111,0.000136
110ee947,ci_cd-014-5648,eu-backend,ci_cd,eu-west-1,2,0,0.074,sustainable,2025-01-15 14:45:00,2025-01-15 14:49:25.732443,ci_cd,0.0068,0.000222,0.000177,0.000266
e2322b0b,ci_cd-014-0685,eu-backend,ci_cd,eu-west-1,2,0,0.03,balanced,2025-01-15 14:08:00,2025-01-15 14:09:48.000000,ci_cd,0.0028,9e-05,7.2e-05,0.000108
7621e243,ci_cd-014-7738,eu-backend,ci_cd,eu-west-1,4,0,0.17,urgent,2025-01-15 22:08:00,2025-01-15 22:18:10.761609,ci_cd,0.0313,0.001223,0.000978,0.001467
c927e64f,ci_cd-014-6294,devops,ci_cd,us-east-1,2,0,0.362,balanced,2025-01-15 01:06:00,2025-01-15 01:27:43.558221,ci_cd,0.029,0.001647,0.001482,0.001812
ce68dc1c,ci_cd-014-7508,mobile,ci_cd,us-east-1,2,0,0.042,urgent,2025-01-15 09:32:00,2025-01-15 09:34:29.868431,ci_cd,0.0034,0.000196,0.000177,0.000216
49b61214,ci_cd-014-7674,ml-team,ci_cd,us-west-2,4,0,0.242,urgent,2025-01-15 08:32:00,2025-01-15 08:46:30.852785,ci_cd,0.0387,0.000269,0.000242,0.000297
440c5e88,ci_cd-014-9838,mobile,ci_cd,us-east-1,4,0,0.4,sustainable,2025-01-15 15:57:00,2025-01-15 16:20:59.015745,ci_cd,0.064,0.003541,0.003186,0.003895
2693957b,ci_cd-014-2175,frontend,ci_cd,us-east-1,4,0,0.045,balanced,2025-01-15 13:31:00,2025-01-15 13:33:41.177180,ci_cd,0.0072,0.000409,0.000368,0.00045
7f86de4a,ci_cd-014-6090,frontend,ci_cd,us-east-1,4,0,0.12,sustainable,2025-01-15 13:23:00,2025-01-15 13:30:11.839433,ci_cd,0.0192,0.001091,0.000982,0.0012
a80cf839,ci_cd-014-7549,mobile,ci_cd,us-east-1,4,0,0.666,urgent,2025-01-15 13:16:00,2025-01-15 13:55:58.582410,ci_cd,0.1066,0.006053,0.005448,0.006658
bf9f4df8,ci_cd-014-7126,devops,ci_cd,us-east-1,4,0,0.311,urgent,2025-01-15 10:42:00,2025-01-15 11:00:38.010546,ci_cd,0.0498,0.002926,0.002633,0.003218
c05c57d2,ci_cd-014-6373,ml-team,ci_cd,us-west-2,2,0,0.429,urgent,2025-01-15 19:40:00,2025-01-15 20:05:44.008930,ci_cd,0.0343,0.000206,0.000185,0.000227
1b9fe8bf,ci_cd-014-1741,mobile,ci_cd,us-east-1,2,0,0.189,sustainable,2025-01-15 12:53:00,2025-01-15 13:04:21.921267,ci_cd,0.0151,0.000873,0.000785,0.00096
02ee3b17,ci_cd-014-5836,backend-api,ci_cd,us-east-1,2,0,0.158,urgent,2025-01-15 21:46:00,2025-01-15 21:55:30.587995,ci_cd,0.0126,0.000699,0.000629,0.000769
19f2c09e,ci_cd-014-8336,data-eng,ci_cd,us-west-2,4,0,0.239,balanced,2025-01-15 20:24:00,2025-01-15 20:38:20.308442,ci_cd,0.0382,0.000237,0.000213,0.000261
27ffd4b9,ci_cd-014-9255,backend-api,ci_cd,us-east-1,4,0,0.086,urgent,2025-01-15 17:27:00,2025-01-15 17:32:08.440136,ci_cd,0.0138,0.000757,0.000681,0.000833
3099eb7c,ci_cd-014-8205,frontend,ci_cd,us-east-1,4,0,0.12,balanced,2025-01-15 15:23:00,2025-01-15 15:30:13.542561,ci_cd,0.0192,0.001062,0.000956,0.001168
19c2c87e,ci_cd-014-0548,frontend,ci_cd,us-east-1,4,0,0.28,urgent,2025-01-15 18:53:00,2025-01-15 19:09:49.116375,ci_cd,0.0448,0.002402,0.002162,0.002642
5a509182,ci_cd-014-2720,data-eng,ci_cd,us-west-2,2,0,0.135,urgent,2025-01-15 13:24:00,2025-01-15 13:32:06.024901,ci_cd,0.0108,6.5e-05,5.9e-05,7.2e-05
357fb087,ci_cd-014-5480,eu-backend,ci_cd,eu-west-1,4,0,0.24,sustainable,2025-01-15 19:28:00,2025-01-15 19:42:24.224977,ci_cd,0.0442,0.002035,0.001628,0.002442
dba71240,ci_cd-014-6273,backend-api,ci_cd,us-east-1,8,0,0.288,urgent,2025-01-15 17:19:00,2025-01-15 17:36:16.848312,ci_cd,0.0922,0.005071,0.004563,0.005578
afa3db28,ci_cd-014-7418,backend-api,ci_cd,us-east-1,8,0,0.12,urgent,2025-01-15 11:06:00,2025-01-15 11:13:13.659326,ci_cd,0.0384,0.002233,0.00201,0.002457
df8495ed,ci_cd-014-8878,ml-team,ci_cd,us-west-2,2,0,0.105,urgent,2025-01-15 16:11:00,2025-01-15 16:17:17.259234,ci_cd,0.0084,4.3e-05,3.8e-05,4.7e-05
8f1cff67,ci_cd-014-9677,eu-frontend,ci_cd,eu-west-1,4,0,0.275,balanced,2025-01-15 15:15:00,2025-01-15 15:31:30.771887,ci_cd,0.0506,0.002271,0.001817,0.002726
b9bae007,ci_cd-014-6760,eu-backend,ci_cd,eu-west-1,4,0,0.244,balanced,2025-01-15 10:11:00,2025-01-15 10:25:36.896381,ci_cd,0.0449,0.001667,0.001334,0.002001
6c8e2232,ci_cd-014-9090,devops,ci_cd,us-east-1,8,0,0.088,balanced,2025-01-15 23:27:00,2025-01-15 23:32:16.230709,ci_cd,0.0282,0.001578,0.00142,0.001736
999ab3df,ci_cd-014-2470,analytics,ci_cd,us-west-2,4,0,0.108,urgent,2025-01-15 19:51:00,2025-01-15 19:57:30.240532,ci_cd,0.0173,0.000104,9.3e-05,0.000114
d905e918,ci_cd-014-6647,ml-team,ci_cd,us-west-2,4,0,0.183,balanced,2025-01-15 18:57:00,2025-01-15 19:07:57.785071,ci_cd,0.0293,0.000168,0.000151,0.000185
2f7b169a,ci_cd-014-2055,platform,ci_cd,us-east-1,4,0,0.421,sustainable,2025-01-15 08:39:00,2025-01-15 09:04:15.585584,ci_cd,0.0674,0.003909,0.003518,0.004298
eb806ecc,ci_cd-014-5648,backend-api,ci_cd,us-east-1,4,0,0.03,balanced,2025-01-15 13:53:00,2025-01-15 13:54:48.000000,ci_cd,0.0048,0.000273,0.000245,0.0003
eff664dd,ci_cd-014-1478,frontend,ci_cd,us-east-1,4,0,0.071,balanced,2025-01-15 14:51:00,2025-01-15 14:55:15.534832,ci_cd,0.0114,0.000635,0.000572,0.000699
e2f81b0d,ci_cd-014-2648,devops,ci_cd,us-east-1,4,0,0.324,urgent,2025-01-15 01:04:00,2025-01-15 01:23:25.793338,ci_cd,0.0518,0.002949,0.002654,0.003244
698dda86,ci_cd-014-9594,eu-frontend,ci_cd,eu-west-1,8,0,0.273,balanced,2025-01-15 10:55:00,2025-01-15 11:11:24.198873,ci_cd,0.1005,0.003731,0.002985,0.004477
72992dfa,ci_cd-014-7513,frontend,ci_cd,us-east-1,2,0,0.34,balanced,2025-01-15 16:22:00,2025-01-15 16:42:22.532163,ci_cd,0.0272,0.001511,0.001359,0.001662
1b068ffc,ci_cd-014-0350,mobile,ci_cd,us-east-1,2,0,0.073,balanced,2025-01-15 23:44:00,2025-01-15 23:48:21.159580,ci_cd,0.0058,0.000327,0.000295,0.00036
4a50f095,ci_cd-014-7432,backend-api,ci_cd,us-east-1,2,0,0.373,balanced,2025-01-15 14:31:00,2025-01-15 14:53:24.063894,ci_cd,0.0298,0.001668,0.001501,0.001835
963bffb1,ci_cd-014-6965,platform,ci_cd,us-east-1,8,0,0.307,urgent,2025-01-15 21:39:00,2025-01-15 21:57:25.481439,ci_cd,0.0982,0.005436,0.004891,0.005979
7c94904f,ci_cd-014-7705,analytics,ci_cd,us-west-2,4,0,0.174,balanced,2025-01-15 20:55:00,2025-01-15 21:05:26.909709,ci_cd,0.0278,0.000173,0.000155,0.00019
61903981,ci_cd-014-1739,data-eng,ci_cd,us-west-2,2,0,0.1,balanced,2025-01-15 15:08:00,2025-01-15 15:14:00.868041,ci_cd,0.008,4.3e-05,3.8e-05,4.7e-05
0470d935,ci_cd-014-8264,platform,ci_cd,us-east-1,4,0,0.349,balanced,2025-01-15 11:18:00,2025-01-15 11:38:56.957122,ci_cd,0.0558,0.003248,0.002923,0.003573
9bc7fa33,ci_cd-014-7963,eu-frontend,ci_cd,eu-west-1,2,0,0.133,urgent,2025-01-15 01:31:00,2025-01-15 01:38:57.276211,ci_cd,0.0122,0.000424,0.000339,0.000509
34497f41,ci_cd-014-1902,mobile,ci_cd,us-east-1,2,0,0.421,balanced,2025-01-15 10:49:00,2025-01-15 11:14:15.044029,ci_cd,0.0337,0.001981,0.001782,0.002178
ebe69d86,ci_cd-014-8679,mobile,ci_cd,us-east-1,2,0,0.437,balanced,2025-01-15 15:52:00,2025-01-15 16:18:14.058651,ci_cd,0.035,0.001934,0.001741,0.002128
327d73cc,ci_cd-014-6741,eu-backend,ci_cd,eu-west-1,4,0,0.23,urgent,2025-01-15 19:48:00,2025-01-15 20:01:48.545087,ci_cd,0.0423,0.00195,0.00156,0.00234
1bb02808,ci_cd-014-4396,platform,ci_cd,us-east-1,8,0,0.281,urgent,2025-01-15 20:52:00,2025-01-15 21:08:50.469406,ci_cd,0.0899,0.004766,0.00429,0.005244
0c842076,ci_cd-014-2078,backend-api,ci_cd,us-east-1,4,0,0.03,balanced,2025-01-15 08:27:00,2025-01-15 08:28:48.000000,ci_cd,0.0048,0.000279,0.000251,0.000306
516d9095,ci_cd-014-4727,devops,ci_cd,us-east-1,2,0,0.373,balanced,2025-01-15 14:35:00,2025-01-15 14:57:22.404171,ci_cd,0.0298,0.001668,0.001501,0.001835
255fd2a7,ci_cd-014-0927,ml-team,ci_cd,us-west-2,2,0,0.212,urgent,2025-01-15 14:53:00,2025-01-15 15:05:43.483832,ci_cd,0.017,9.2e-05,8.3e-05,0.000101
42553c37,ci_cd-014-5600,frontend,ci_cd,us-east-1,8,0,0.079,balanced,2025-01-15 03:16:00,2025-01-15 03:20:43.080229,ci_cd,0.0253,0.001467,0.00132,0.001613
bbdff531,ci_cd-014-0508,analytics,ci_cd,us-west-2,4,0,0.03,balanced,2025-01-15 19:41:00,2025-01-15 19:42:48.000000,ci_cd,0.0048,2.9e-05,2.6e-05,3.2e-05
62220a3f,ci_cd-014-3936,backend-api,ci_cd,us-east-1,4,0,0.223,balanced,2025-01-15 06:37:00,2025-01-15 06:50:22.887220,ci_cd,0.0357,0.002065,0.001859,0.002272
1d9c777e,ci_cd-014-1160,platform,ci_cd,us-east-1,8,0,0.498,balanced,2025-01-15 14:53:00,2025-01-15 15:22:54.560584,ci_cd,0.1594,0.008909,0.008018,0.009799
1bdd2b5b,ci_cd-014-7937,backend-api,ci_cd,us-east-1,4,0,0.22,sustainable,2025-01-15 03:36:00,2025-01-15 03:49:12.010790,ci_cd,0.0352,0.002042,0.001838,0.002246
0a96ba35,ci_cd-014-1495,platform,ci_cd,us-east-1,4,0,0.278,balanced,2025-01-15 15:40:00,2025-01-15 15:56:39.213389,ci_cd,0.0445,0.002461,0.002215,0.002707
24df8e39,ci_cd-014-3834,eu-backend,ci_cd,eu-west-1,2,0,0.6,sustainable,2025-01-15 08:24:00,2025-01-15 09:00:01.233473,ci_cd,0.0552,0.001669,0.001335,0.002003
388544f9,ci_cd-014-8834,platform,ci_cd,us-east-1,8,0,0.262,urgent,2025-01-15 18:12:00,2025-01-15 18:27:41.810564,ci_cd,0.0838,0.004495,0.004045,0.004944
cda926dc,ci_cd-014-3876,eu-frontend,ci_cd,eu-west-1,4,0,0.354,sustainable,2025-01-15 15:48:00,2025-01-15 16:09:14.444376,ci_cd,0.0651,0.002924,0.002339,0.003508
2b3f2e69,ci_cd-014-0682,data-eng,ci_cd,us-west-2,8,0,0.03,urgent,2025-01-15 13:38:00,2025-01-15 13:39:48.000000,ci_cd,0.0096,5.8e-05,5.2e-05,6.4e-05
70bdc72c,ci_cd-014-5399,data-eng,ci_cd,us-west-2,4,0,0.099,sustainable,2025-01-15 23:33:00,2025-01-15 23:38:57.580127,ci_cd,0.0158,0.000105,9.5e-05,0.000116
fa5f64f7,ci_cd-014-6618,platform,ci_cd,us-east-1,4,0,0.03,balanced,2025-01-15 14:36:00,2025-01-15 14:37:48.000000,ci_cd,0.0048,0.000268,0.000241,0.000295
e5a303a5,ci_cd-014-1287,data-eng,ci_cd,us-west-2,4,0,0.27,balanced,2025-01-15 22:52:00,2025-01-15 23:08:11.002380,ci_cd,0.0432,0.000285,0.000257,0.000314
5c29487f,ci_cd-014-0089,platform,ci_cd,us-east-1,4,0,0.036,balanced,2025-01-15 14:46:00,2025-01-15 14:48:10.421874,ci_cd,0.0058,0.000322,0.00029,0.000354
6ec481a2,ci_cd-014-4397,ml-team,ci_cd,us-west-2,4,0,0.09,balanced,2025-01-15 23:11:00,2025-01-15 23:16:24.767818,ci_cd,0.0144,9.6e-05,8.6e-05,0.000105
d853f154,ci_cd-014-4443,frontend,ci_cd,us-east-1,4,0,0.315,balanced,2025-01-15 19:15:00,2025-01-15 19:33:52.700890,ci_cd,0.0504,0.002659,0.002393,0.002924
fd7a57af,ci_cd-014-4217,eu-frontend,ci_cd,eu-west-1,2,0,0.223,balanced,2025-01-15 11:03:00,2025-01-15 11:16:21.619209,ci_cd,0.0205,0.00049,0.000392,0.000587
abf3e6ba,ci_cd-014-9687,platform,ci_cd,us-east-1,2,0,0.205,balanced,2025-01-15 12:42:00,2025-01-15 12:54:18.566962,ci_cd,0.0164,0.000946,0.000852,0.001041
49b9b183,ci_cd-014-0760,platform,ci_cd,us-east-1,2,0,0.129,balanced,2025-01-15 12:30:00,2025-01-15 12:37:44.592536,ci_cd,0.0103,0.000596,0.000536,0.000655
5eb4e2ac,ci_cd-014-6955,platform,ci_cd,us-east-1,4,0,0.148,balanced,2025-01-15 17:49:00,2025-01-15 17:57:51.639069,ci_cd,0.0237,0.001303,0.001172,0.001433
56d2eccb,ci_cd-014-6077,data-eng,ci_cd,us-west-2,8,0,0.342,balanced,2025-01-15 13:59:00,2025-01-15 14:19:31.563483,ci_cd,0.1094,0.000661,0.000594,0.000727
e886e504,ci_cd-014-0126,ml-team,ci_cd,us-west-2,4,0,0.03,urgent,2025-01-15 13:59:00,2025-01-15 14:00:48.000000,ci_cd,0.0048,2.9e-05,2.6e-05,3.2e-05
fbf15630,ci_cd-014-7168,platform,ci_cd,us-east-1,4,0,0.273,balanced,2025-01-15 18:10:00,2025-01-15 18:26:22.734479,ci_cd,0.0437,0.002342,0.002108,0.002576
b035a1f9,ci_cd-014-2079,ml-team,ci_cd,us-west-2,4,0,0.225,balanced,2025-01-15 14:06:00,2025-01-15 14:19:29.180787,ci_cd,0.036,0.000196,0.000176,0.000215
4a93181a,ci_cd-014-1161,analytics,ci_cd,us-west-2,4,0,0.466,balanced,2025-01-15 18:29:00,2025-01-15 18:56:58.243726,ci_cd,0.0746,0.000429,0.000385,0.000472
d9837aca,ci_cd-014-0216,eu-frontend,ci_cd,eu-west-1,2,0,0.254,balanced,2025-01-15 15:43:00,2025-01-15 15:58:15.398087,ci_cd,0.0234,0.001049,0.000839,0.001259
9f2f08da,ci_cd-014-9384,platform,ci_cd,us-east-1,2,0,0.03,urgent,2025-01-15 20:38:00,2025-01-15 20:39:48.000000,ci_cd,0.0024,0.000127,0.000115,0.00014
370a1406,ci_cd-014-0042,analytics,ci_cd,us-west-2,4,0,0.337,balanced,2025-01-15 05:24:00,2025-01-15 05:44:13.795652,ci_cd,0.0539,0.00029,0.000261,0.00032
b27577da,ci_cd-014-9118,ml-team,ci_cd,us-west-2,8,0,0.211,balanced,2025-01-15 21:57:00,2025-01-15 22:09:38.554333,ci_cd,0.0675,0.000433,0.00039,0.000476
e4e41a93,ci_cd-014-9366,frontend,ci_cd,us-east-1,4,0,0.22,urgent,2025-01-15 14:23:00,2025-01-15 14:36:11.459597,ci_cd,0.0352,0.001968,0.001771,0.002164
e313f1fc,ci_cd-014-3100,eu-backend,ci_cd,eu-west-1,2,0,0.03,sustainable,2025-01-15 02:50:00,2025-01-15 02:51:48.000000,ci_cd,0.0028,6.6e-05,5.3e-05,7.9e-05
98fafc30,ci_cd-014-7876,mobile,ci_cd,us-east-1,4,0,0.085,balanced,2025-01-15 16:47:00,2025-01-15 16:52:04.211818,ci_cd,0.0136,0.000755,0.00068,0.000831
fd19fdd0,ci_cd-014-3685,frontend,ci_cd,us-east-1,4,0,0.282,balanced,2025-01-15 10:59:00,2025-01-15 11:15:55.440456,ci_cd,0.0451,0.002653,0.002388,0.002918
59fb7679,ci_cd-014-7136,data-eng,ci_cd,us-west-2,4,0,0.187,balanced,2025-01-15 15:33:00,2025-01-15 15:44:11.755959,ci_cd,0.0299,0.00016,0.000144,0.000175
5cf9d8d1,ci_cd-014-7192,analytics,ci_cd,us-west-2,2,0,0.03,urgent,2025-01-15 14:28:00,2025-01-15 14:29:48.000000,ci_cd,0.0024,1.3e-05,1.2e-05,1.4e-05
19c36641,ci_cd-014-7968,analytics,ci_cd,us-west-2,2,0,0.359,balanced,2025-01-15 23:58:00,2025-01-16 00:19:31.976241,ci_cd,0.0287,0.000191,0.000171,0.00021
5183170c,ci_cd-014-0542,platform,ci_cd,us-east-1,2,0,0.03,balanced,2025-01-15 02:50:00,2025-01-15 02:51:48.000000,ci_cd,0.0024,0.000137,0.000123,0.000151
b53b2815,ci_cd-014-1037,mobile,ci_cd,us-east-1,4,0,0.271,balanced,2025-01-15 16:47:00,2025-01-15 17:03:15.159358,ci_cd,0.0434,0.002408,0.002167,0.002649
bef06a1b,ci_cd-014-3002,eu-frontend,ci_cd,eu-west-1,2,0,0.297,balanced,2025-01-15 23:25:00,2025-01-15 23:42:49.051989,ci_cd,0.0273,0.001009,0.000807,0.001211
9fc3c474,ci_cd-014-7656,mobile,ci_cd,us-east-1,8,0,0.286,urgent,2025-01-15 17:31:00,2025-01-15 17:48:08.145195,ci_cd,0.0915,0.005036,0.004531,0.005539
5c5377ad,ci_cd-014-6713,backend-api,ci_cd,us-east-1,4,0,0.03,urgent,2025-01-15 04:56:00,2025-01-15 04:57:48.000000,ci_cd,0.0048,0.000278,0.00025,0.000305
994a8c61,ci_cd-014-9932,devops,ci_cd,us-east-1,2,0,0.243,balanced,2025-01-15 02:31:00,2025-01-15 02:45:35.987121,ci_cd,0.0194,0.001109,0.000998,0.00122
18180707,ci_cd-014-1340,platform,ci_cd,us-east-1,2,0,0.326,sustainable,2025-01-15 22:40:00,2025-01-15 22:59:32.053816,ci_cd,0.0261,0.00145,0.001305,0.001595
587391b3,ci_cd-014-5232,devops,ci_cd,us-east-1,2,0,0.151,urgent,2025-01-15 03:47:00,2025-01-15 03:56:03.309757,ci_cd,0.0121,0.000701,0.000631,0.000771
e74bd405,ci_cd-014-9400,platform,ci_cd,us-east-1,2,0,0.106,balanced,2025-01-15 18:43:00,2025-01-15 18:49:23.288388,ci_cd,0.0085,0.000455,0.000409,0.0005
ce3b237c,ci_cd-014-2003,platform,ci_cd,us-east-1,2,0,0.089,balanced,2025-01-15 09:45:00,2025-01-15 09:50:20.483035,ci_cd,0.0071,0.000416,0.000375,0.000458
c057727b,ci_cd-014-8417,ml-team,ci_cd,us-west-2,8,0,0.264,balanced,2025-01-15 22:56:00,2025-01-15 23:11:48.989093,ci_cd,0.0845,0.000558,0.000502,0.000613
0c527b8f,ci_cd-014-6195,ml-team,ci_cd,us-west-2,4,0,0.222,urgent,2025-01-15 22:21:00,2025-01-15 22:34:17.587472,ci_cd,0.0355,0.000234,0.000211,0.000258
688a6625,ci_cd-014-1182,devops,ci_cd,us-east-1,4,0,0.097,balanced,2025-01-15 11:43:00,2025-01-15 11:48:48.717005,ci_cd,0.0155,0.000903,0.000812,0.000993
4d78de20,ci_cd-014-1391,platform,ci_cd,us-east-1,4,0,0.188,balanced,2025-01-15 20:13:00,2025-01-15 20:24:17.916353,ci_cd,0.0301,0.001594,0.001435,0.001754
bfbe47d2,ci_cd-014-9385,platform,ci_cd,us-east-1,8,0,0.033,balanced,2025-01-15 15:25:00,2025-01-15 15:26:58.316137,ci_cd,0.0106,0.000584,0.000526,0.000643
28d46b37,ci_cd-014-3640,devops,ci_cd,us-east-1,8,0,0.297,balanced,2025-01-15 15:29:00,2025-01-15 15:46:47.922877,ci_cd,0.095,0.005259,0.004732,0.005784
402ebd2c,ci_cd-014-4000,mobile,ci_cd,us-east-1,2,0,0.185,urgent,2025-01-15 10:50:00,2025-01-15 11:01:06.824924,ci_cd,0.0148,0.00087,0.000783,0.000957
